ID,Object _ID,Pincode,Office Name,office type,Circle Name,Region name,Division name,State,Distrct,Country,Lattitude,Longitude,Area,Length,Shape,Total Households,Total Population,Male Population,Female Population
743424,12385,743424,Debalaya,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.706089,88.690468,99422828.57,97990.65625,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743425,12386,743425,Haroa,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.601643,88.638317,214822651.7,156822.2005,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743426,12387,743426,Hasnabad,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.52629,88.908286,106435145.7,65878.14405,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743427,12388,743427,Katiahat,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.759866,88.880923,130327400.4,78721.63384,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743437,12389,743437,Dhanyakuria,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.692035,88.760236,20274864.69,29597.12015,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743428,12390,743428,Kholapota,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.66211,88.774633,37324222.16,41989.12489,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743429,12391,743429,Taki,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.601395,88.914792,55343836.81,49032.17354,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743438,12392,743438,Kolsur,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.781887,88.734855,44450792.77,51403.01845,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743439,12393,743439,Hatgachha,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.244598,88.995241,168658698,102060.6565,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743442,12394,743442,Nazat Hatkhola,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.440797,88.823495,220227702.1,92046.15514,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743445,12395,743445,Gopalpur North 24 Parganas,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.617817,88.752301,70238608.46,47181.55553,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743446,12396,743446,Sandeshkhali,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.324553,88.89289,150484540.7,89029.60633,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743456,12398,743456,Bhebia,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.545776,88.804648,136552846.6,76936.85874,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743502,12399,743502,Bhangar NF,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas North,India,22.491466,88.603465,311300647.9,198744.6516,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743611,12401,743611,Pathan Khali,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas North,India,22.251799,88.791855,117265074.7,60757.40798,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743701,12409,743701,Palla,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,23.030788,88.748218,42057727.74,42131.35971,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743702,12411,743702,Rajibpur,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.830163,88.57207,24212633.03,57203.15342,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743704,12412,743704,Guma,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.782211,88.64928,31870624.11,44948.10736,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743710,12413,743710,Goribpur,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,23.118317,88.715563,43487355.23,46010.78169,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
743711,12414,743711,Suria,S.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.891572,88.550792,66148303.97,70654.60732,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
700160,12415,700160,New Town Action Area III,B.O,West Bengal Circle,Kolkata Region,Barasat Division,West Bengal,24 Paraganas North,India,22.562514,88.50513,1576517.895,5862.015302,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
700163,12419,700163,New Town Action Area I,S.O,West Bengal Circle,Kolkata Region,Kolkata East Division,West Bengal,24 Paraganas North,India,22.580792,88.447874,1513130.442,5149.336861,Polygon,16310.2986,69512.3681,35551.3125,33961.0556
700070,11245,700070,Kalibari Temple,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.466015,88.359141,2110609.805,7658.346979,Polygon,28729.371,131644.5323,67319,64325.5323
700149,11267,700149,Rajpur South 24 Parganas,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.423817,88.419179,2012755.621,7615.256502,Polygon,28729.371,131644.5323,67319,64325.5323
700138,11282,700138,Pujali,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.461453,88.138865,9632265.525,14398.06836,Polygon,28729.371,131644.5323,67319,64325.5323
700084,11283,700084,Garia Garden,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.460324,88.395814,4458167.208,10270.31131,Polygon,28729.371,131644.5323,67319,64325.5323
700093,11292,700093,Purba Putiary,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.468276,88.348505,3343516.76,8809.43354,Polygon,28729.371,131644.5323,67319,64325.5323
700096,11295,700096,Brahmapur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.460463,88.372004,2577695.751,7900.982514,Polygon,28729.371,131644.5323,67319,64325.5323
700103,11373,700103,Narendrapur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.412473,88.354962,35128788.63,54051.21807,Polygon,28729.371,131644.5323,67319,64325.5323
700104,11374,700104,Joka South 24 Parganas,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.432597,88.267471,25777538.19,37044.47132,Polygon,28729.371,131644.5323,67319,64325.5323
700137,11398,700137,Budge Budge Natun Bazar,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.461735,88.179038,26957492.25,30984.1585,Polygon,28729.371,131644.5323,67319,64325.5323
700139,11399,700139,Vivekananda Pally,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.434741,88.316502,22075960.49,32122.71821,Polygon,28729.371,131644.5323,67319,64325.5323
700140,11400,700140,Batanagar,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.446627,88.22587,22810009.23,32197.56889,Polygon,28729.371,131644.5323,67319,64325.5323
700141,11402,700141,Mahestala,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.466523,88.261048,25369943.33,28394.6215,Polygon,28729.371,131644.5323,67319,64325.5323
700142,11403,700142,Santosh Pur Maheshtala SO,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.498304,88.234204,43783403.02,43678.33688,Polygon,28729.371,131644.5323,67319,64325.5323
700143,11404,700143,Sarkarpool,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.507307,88.281468,3570631.43,10245.35048,Polygon,28729.371,131644.5323,67319,64325.5323
700144,11406,700144,Baruipur,H.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.359445,88.444852,22063130.36,33087.20238,Polygon,28729.371,131644.5323,67319,64325.5323
700145,11407,700145,Malancha Mahinagar,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.385611,88.393383,27662434.32,41107.56636,Polygon,28729.371,131644.5323,67319,64325.5323
700146,11408,700146,Kodalia,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.409499,88.425623,11254795.7,25967.55711,Polygon,28729.371,131644.5323,67319,64325.5323
700147,11409,700147,Subhas Gram,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.40448,88.451713,7479294.726,16803.46536,Polygon,28729.371,131644.5323,67319,64325.5323
700148,11410,700148,Harinavi,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.415228,88.415657,1460107.796,6034.71679,Polygon,28729.371,131644.5323,67319,64325.5323
700150,11412,700150,Sonarpur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.44507,88.465175,85513256.38,69952.19803,Polygon,28729.371,131644.5323,67319,64325.5323
700151,11413,700151,Dakshin Jagatdal,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.412734,88.377889,8082072.254,20490.81567,Polygon,28729.371,131644.5323,67319,64325.5323
700152,11414,700152,Panchpota,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.466168,88.417999,7730171.334,17220.8207,Polygon,28729.371,131644.5323,67319,64325.5323
700153,11415,700153,Laskar Pur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.437119,88.394567,6617577.245,16305.92662,Polygon,28729.371,131644.5323,67319,64325.5323
700154,11416,700154,Boral,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.448645,88.369324,7381260.651,15474.80086,Polygon,28729.371,131644.5323,67319,64325.5323
743345,12328,743345,Bijoyganj Bazar,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.125009,88.343526,7507306.013,17925.82817,Polygon,28729.371,131644.5323,67319,64325.5323
743363,12334,743363,Bansra,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.382338,88.544614,37519050.06,36764.07814,Polygon,28729.371,131644.5323,67319,64325.5323
743312,12345,743312,Basanti,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.109822,88.688185,314458877,126837.1003,Polygon,28729.371,131644.5323,67319,64325.5323
743318,12346,743318,Birlapur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.389146,88.148811,65407122.69,60011.37439,Polygon,28729.371,131644.5323,67319,64325.5323
743330,12348,743330,Champahati,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.448071,88.498558,107389017.4,101300.3762,Polygon,28729.371,131644.5323,67319,64325.5323
743331,12349,743331,Diamond Harbour,H.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.196363,88.189629,12220023.06,22127.28817,Polygon,28729.371,131644.5323,67319,64325.5323
743332,12350,743332,Hatuganj,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.165177,88.257803,64766858.58,61381.27921,Polygon,28729.371,131644.5323,67319,64325.5323
743336,12351,743336,Ghateswar,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.107787,88.309031,111001689.2,119722.3731,Polygon,28729.371,131644.5323,67319,64325.5323
743374,12352,743374,Nishchinta Pur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.95501,88.19387,125453897.2,99834.45675,Polygon,28729.371,131644.5323,67319,64325.5323
743337,12353,743337,Joynagar Majilpur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.213053,88.489262,116343615.4,88927.46819,Polygon,28729.371,131644.5323,67319,64325.5323
743338,12354,743338,Nimpith Ashram,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.120326,88.540296,383537245.5,161735.8533,Polygon,28729.371,131644.5323,67319,64325.5323
743347,12355,743347,Kakdwip,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.865244,88.267615,287616652.6,155081.186,Polygon,28729.371,131644.5323,67319,64325.5323
743348,12356,743348,Karanjali,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.999905,88.233866,76603008.69,53644.39771,Polygon,28729.371,131644.5323,67319,64325.5323
743373,12357,743373,Rudra Nagar,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.734117,88.113436,260664574.3,89895.56374,Polygon,28729.371,131644.5323,67319,64325.5323
743349,12358,743349,Kashinagar South 24 Parganas,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.013287,88.540497,199086269.6,138895.1941,Polygon,28729.371,131644.5323,67319,64325.5323
743351,12359,743351,Kulpi,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.077328,88.250362,46838756.12,58989.2935,Polygon,28729.371,131644.5323,67319,64325.5323
743354,12360,743354,Mathura Pur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.079114,88.455314,150896966.8,138531.1733,Polygon,28729.371,131644.5323,67319,64325.5323
743355,12361,743355,Magrahat,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.231504,88.373398,120930039,109481.8427,Polygon,28729.371,131644.5323,67319,64325.5323
743356,12362,743356,Mud Point,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.92079,88.121635,25613715.21,43655.84581,Polygon,28729.371,131644.5323,67319,64325.5323
743357,12363,743357,Nam Khana,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.689944,88.246833,289892103.6,140628.9445,Polygon,28729.371,131644.5323,67319,64325.5323
743368,12364,743368,Sarisha,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.240679,88.171364,123084071.6,90098.75416,Polygon,28729.371,131644.5323,67319,64325.5323
743371,12365,743371,Pathar Pratima,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.744673,88.387061,385427151.8,165384.3036,Polygon,28729.371,131644.5323,67319,64325.5323
743372,12366,743372,Dakshin Barasat,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.207779,88.440822,102677273.8,106820.1563,Polygon,28729.371,131644.5323,67319,64325.5323
743375,12367,743375,Usthi,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.239544,88.276398,61789691.93,68931.93416,Polygon,28729.371,131644.5323,67319,64325.5323
743376,12369,743376,Taldi,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.349723,88.622572,212684485.4,106851.0539,Polygon,28729.371,131644.5323,67319,64325.5323
743377,12371,743377,Bakrahat,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.36715,88.199215,37955613.14,40932.65903,Polygon,28729.371,131644.5323,67319,64325.5323
743378,12372,743378,Chhoto Mollakhali,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.223762,88.900841,123625516,64822.88234,Polygon,28729.371,131644.5323,67319,64325.5323
743387,12376,743387,Piyali Town,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.333765,88.497062,91116745.42,85961.37516,Polygon,28729.371,131644.5323,67319,64325.5323
743395,12377,743395,South Bishnupur,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.16572,88.392852,62433721.11,83283.76455,Polygon,28729.371,131644.5323,67319,64325.5323
743399,12378,743399,Dholahat,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,21.987099,88.304921,133715258.6,108227.7181,Polygon,28729.371,131644.5323,67319,64325.5323
743503,12400,743503,Bishnupur South 24 Parganas,S.O,West Bengal Circle,Kolkata Region,South Presidency Division,West Bengal,24 Paraganas South,India,22.359275,88.332765,165081889.4,153633.5946,Polygon,28729.371,131644.5323,67319,64325.5323
